event_id,match_id,minute,second,team_name,player_name,event_type,xg,shot_outcome,shot_type,body_part,technique,play_pattern,x,y,end_x,end_y,end_z,is_goal
faca8c52-f649-46a1-9a46-7b81670efdd6,3754209,78,37,Tottenham Hotspur,Jan Vertonghen,Shot,0.18966465,Saved,Open Play,Head,Normal,From Corner,114.6,40.4,119.3,38.4,2.0,0
cf8a6e56-25b0-4bc6-9d69-6113160bf84d,3754209,78,43,Tottenham Hotspur,Danny Rose,Shot,0.020616887,Off T,Open Play,Left Foot,Half Volley,From Corner,93.7,30.9,120.0,33.8,4.6,0
fb13b235-3bba-4120-8371-fd32a1052e08,3754209,79,39,Manchester United,Faustino Marcos Alberto Rojo,Shot,0.022236804,Blocked,Open Play,Left Foot,Normal,From Goal Kick,89.6,29.2,96.8,32.5,,0
4fb3c3ba-4a14-44a5-b214-a3f149289175,3754209,80,37,Tottenham Hotspur,Erik Lamela,Shot,0.08491301,Off T,Open Play,Left Foot,Normal,From Counter,103.1,49.8,120.0,34.8,0.6,0
de772b1d-9185-4082-9843-d106eef98714,3754209,91,11,Tottenham Hotspur,Mousa Sidi Yaya Dembélé,Shot,0.40630826,Blocked,Open Play,Right Foot,Normal,Regular Play,106.5,39.9,108.3,41.9,,0
181fcfcc-e167-47e7-8d87-27955288bed2,3754210,3,6,Norwich City,Sébastien Aymar Bassong Nguena,Shot,0.08381701,Blocked,Open Play,Right Foot,Half Volley,From Corner,110.0,39.2,116.8,40.6,,0
b74c0e21-e2ed-4226-a953-0758f7bf5e62,3754210,3,36,Norwich City,Cameron Jerome,Shot,0.19960961,Saved,Open Play,Head,Normal,From Free Kick,111.7,41.0,118.6,39.9,0.7,0
4cbf54d7-cbb2-4569-84d3-cd9a26f8f239,3754210,9,30,Manchester United,Ander Herrera Agüera,Shot,0.01597577,Blocked,Open Play,Right Foot,Normal,Regular Play,91.9,53.7,94.9,52.8,,0
d629a1b6-641e-484b-a3af-2e0c93d12659,3754210,25,31,Manchester United,Memphis Depay,Shot,0.02269056,Blocked,Open Play,Right Foot,Normal,From Free Kick,92.5,53.6,102.5,47.1,,0
b3ddbbc0-ce4d-480b-bc28-ab5f86668e57,3754210,26,22,Norwich City,Gary O''Neil,Shot,0.031725705,Blocked,Open Play,Right Foot,Normal,Regular Play,103.8,54.7,105.8,53.1,,0
1456acd7-3b10-4da2-bf11-11a3333cc657,3754210,28,31,Manchester United,Chris Smalling,Shot,0.1619379,Off T,Open Play,Head,Normal,From Corner,115.9,38.4,120.0,38.1,3.8,0
2a869115-9d4a-4f2a-b173-77bdca186698,3754210,29,38,Manchester United,Jesse Lingard,Shot,0.045772087,Saved,Open Play,Right Foot,Normal,Regular Play,98.2,30.0,116.0,39.0,0.9,0
b127d782-8174-44ba-b661-cdc6425fe6c1,3754210,34,56,Manchester United,Juan Manuel Mata García,Shot,0.06628715,Blocked,Open Play,Left Foot,Normal,Regular Play,98.0,45.9,102.1,44.1,,0
48fc8d2c-a5a4-4b1f-a8f1-fa9dcfaaee8c,3754210,36,14,Manchester United,Memphis Depay,Shot,0.054945312,Blocked,Free Kick,Right Foot,Normal,From Free Kick,93.2,37.2,102.9,39.8,,0
7f1cd517-5d45-4ff3-8822-1633cf6785b5,3754210,38,30,Manchester United,Chris Smalling,Shot,0.048899963,Blocked,Open Play,Head,Normal,From Corner,110.4,46.3,111.1,45.8,,0
9e8d7365-795c-4b51-9efa-fa560e052694,3754210,42,21,Manchester United,Ander Herrera Agüera,Shot,0.029544279,Blocked,Open Play,Right Foot,Normal,Regular Play,100.7,25.6,103.5,28.4,,0
f5e58dd4-090f-4824-9c52-135edf82bdb6,3754210,46,57,Norwich City,Cameron Jerome,Shot,0.053899456,Blocked,Open Play,Head,Normal,Regular Play,109.5,42.6,110.4,42.6,,0
c265555f-3d64-4c24-b0db-0ea1800001a6,3754210,47,37,Manchester United,Ander Herrera Agüera,Shot,0.09561404,Off T,Open Play,Right Foot,Volley,From Throw In,109.4,52.1,120.0,45.7,0.7,0
15b609c2-1108-4f8b-b54f-011fa6e7226c,3754210,61,37,Manchester United,Luis Antonio Valencia Mosquera,Shot,0.028996581,Blocked,Open Play,Right Foot,Normal,From Throw In,103.7,55.9,105.7,53.7,,0
6f482e4c-b29f-4e59-8e59-345be40d428f,3754210,64,12,Manchester United,Faustino Marcos Alberto Rojo,Shot,0.055608224,Off T,Open Play,Head,Normal,From Corner,107.8,40.4,120.0,45.8,1.3,0
079892c2-f033-4f11-86a0-23675085da0a,3754210,65,34,Norwich City,Nathan Redmond,Shot,0.031227158,Blocked,Open Play,Right Foot,Normal,Regular Play,109.0,26.0,110.1,27.3,,0
0c4c603c-a1a2-4a6f-9a48-eb9b6a589294,3754210,65,52,Norwich City,Gary O''Neil,Shot,0.049237113,Off T,Open Play,Left Foot,Half Volley,Regular Play,102.9,48.0,120.0,34.4,6.0,0
a60903cb-f443-4574-aeaf-ab314a0c9e6b,3754210,68,21,Norwich City,Dieumerci Mbokani Bezua,Shot,0.100091055,Saved,Open Play,Head,Normal,Regular Play,109.7,43.3,117.5,43.6,2.0,0
43eba002-ddc3-441a-8b2e-f341a204cfa9,3754210,71,21,Manchester United,Juan Manuel Mata García,Shot,0.38162175,Goal,Open Play,Left Foot,Normal,From Throw In,111.2,49.0,120.0,42.3,0.2,1
f73d4605-019b-400f-b164-585c7f5be5a4,3754210,73,21,Norwich City,Cameron Jerome,Shot,0.13681144,Off T,Open Play,Head,Normal,From Free Kick,111.5,39.0,120.0,49.2,3.5,0
5cfb00d9-e251-4547-8be2-f0e4afea7f45,3754210,79,42,Norwich City,Graham Dorrans,Shot,0.07092338,Off T,Open Play,Head,Normal,From Free Kick,112.4,44.5,120.0,56.3,6.2,0
1944723f-4fa8-4827-94be-5bd8ad7198d7,3754210,84,51,Manchester United,Morgan Schneiderlin,Shot,0.17792715,Off T,Open Play,Right Foot,Normal,Regular Play,104.0,48.7,120.0,33.4,0.2,0
4cdd46a7-9dc5-4afe-bb11-ad5d978bb452,3754210,92,45,Manchester United,Memphis Depay,Shot,0.030852783,Off T,Free Kick,Right Foot,Normal,From Free Kick,88.7,37.3,120.0,35.1,0.5,0
3f782033-c0b9-46f4-b0a9-ce9a4681f300,3754210,95,3,Manchester United,Ander Herrera Agüera,Shot,0.09648843,Off T,Open Play,Right Foot,Normal,Regular Play,103.7,44.9,120.0,38.7,5.1,0
e41d52c4-8934-4a88-bc03-4d51c0973920,3754214,15,14,Liverpool,Daniel Andre Sturridge,Shot,0.26305333,Goal,Open Play,Head,Normal,Regular Play,114.3,39.1,120.0,37.6,0.9,1
a7fb6f5a-de10-41d0-8d77-b4c0ef8a366e,3754214,22,16,Aston Villa,Ashley Westwood,Shot,0.022865372,Off T,Open Play,Right Foot,Half Volley,Regular Play,91.6,39.9,120.0,29.5,0.1,0
4b0a501f-93ac-4e22-bc24-97d02c44e471,3754214,24,12,Liverpool,James Philip Milner,Shot,0.0071399966,Goal,Free Kick,Right Foot,Normal,From Free Kick,107.9,11.7,120.0,43.3,0.7,1
bd1cb259-75ff-4667-85a0-61d271b6d608,3754214,29,3,Liverpool,Jordan Brian Henderson,Shot,0.4000357,Blocked,Open Play,Right Foot,Half Volley,Regular Play,114.3,37.5,115.5,36.7,,0
65085319-5b94-4d34-a315-db3331071b03,3754214,32,13,Liverpool,Alberto Moreno Pérez,Shot,0.11522147,Saved,Open Play,Right Foot,Normal,Regular Play,115.8,29.7,118.7,35.7,0.0,0
8707c07e-2ce7-4cb2-8ab3-41bcbbdcaced,3754214,33,45,Liverpool,Philippe Coutinho Correia,Shot,0.025822934,Off T,Free Kick,Right Foot,Normal,From Free Kick,87.2,34.2,120.0,32.9,3.9,0
57ae6e6e-f68a-4bcb-8d82-837fe3606dfe,3754214,40,5,Aston Villa,Leandro Bacuna,Shot,0.00939931,Wayward,Open Play,Right Foot,Normal,From Throw In,95.8,58.3,105.6,45.3,,0
44773bd2-51dc-44b3-9cef-6dc4e04ffde1,3754214,43,11,Liverpool,Daniel Andre Sturridge,Shot,0.07959658,Saved,Open Play,Left Foot,Normal,From Corner,106.4,47.3,116.0,41.3,1.6,0
1439abac-f873-4caa-b97f-960b19a08392,3754214,46,26,Aston Villa,Leandro Bacuna,Shot,0.011375402,Saved,Open Play,Left Foot,Normal,Regular Play,106.2,58.7,116.7,42.1,0.5,0
5c91e838-25f6-4a7b-abf1-97f9b2d6968a,3754214,51,55,Liverpool,Nathaniel Edwin Clyne,Shot,0.036929376,Wayward,Open Play,Left Foot,Normal,Regular Play,103.3,53.4,108.0,42.2,,0
2fb853bd-1dc5-453d-bb68-2c1b437f4bdd,3754214,57,51,Liverpool,Emre Can,Shot,0.07742489,Goal,Open Play,Right Foot,Normal,Regular Play,98.7,41.3,120.0,36.5,0.2,1
4febea85-1958-479f-bf49-f58c374ad7b8,3754214,62,2,Liverpool,Divock Okoth Origi,Shot,0.35076806,Goal,Open Play,Right Foot,Normal,From Counter,102.1,37.6,120.0,36.9,0.7,1
132fd67e-d212-4e95-8ffb-c5dc92b9691a,3754214,64,33,Liverpool,Nathaniel Edwin Clyne,Shot,0.30801612,Saved,Open Play,Right Foot,Normal,From Free Kick,108.3,44.5,116.5,41.1,0.2,0
45f5d149-7012-46ba-addc-a112f851db56,3754214,64,35,Liverpool,Nathaniel Edwin Clyne,Shot,0.903943,Goal,Open Play,Left Foot,Normal,From Free Kick,114.8,39.9,120.0,39.7,0.1,1
27500821-3dd0-4327-ac0a-f2c4f9b40c43,3754214,70,44,Liverpool,Kolo Habib Touré,Shot,0.08041715,Goal,Open Play,Head,Normal,From Corner,109.9,39.3,120.0,38.0,2.0,1
a3e09c7d-3c1d-4ad4-9e92-02128c34b6a4,3754214,79,8,Aston Villa,Scott Sinclair,Shot,0.039306376,Post,Open Play,Right Foot,Normal,Regular Play,101.4,25.9,120.0,44.1,2.8,0
0e378fc1-0d23-4923-9a08-b9655467d1c2,3754214,82,31,Aston Villa,Jordan Lyden,Shot,0.07523298,Wayward,Open Play,Head,Normal,Regular Play,111.3,48.5,118.1,29.1,,0
4add5167-8351-4c86-a8c1-747821805a96,3754214,89,29,Aston Villa,Ashley Westwood,Shot,0.068356,Blocked,Open Play,Right Foot,Half Volley,Regular Play,107.5,49.6,108.8,49.2,,0
f172660d-fcf5-4d9c-ae2b-ae0710780d10,3754215,2,45,West Bromwich Albion,José Salomón Rondón Giménez,Shot,0.010188986,Blocked,Open Play,Right Foot,Normal,From Throw In,102.8,20.5,103.7,21.3,,0
a2febf3d-6ac6-40d5-bfaf-459013f6ba17,3754215,5,44,West Bromwich Albion,José Salomón Rondón Giménez,Shot,0.10765097,Off T,Open Play,Left Foot,Half Volley,From Counter,103.6,36.3,120.0,34.7,2.0,0
461e22fa-f57d-4960-8b77-5fc52033b13b,3754215,7,59,Tottenham Hotspur,Harry Kane,Shot,0.018675815,Blocked,Open Play,Right Foot,Normal,Regular Play,88.1,45.0,90.9,44.6,,0
314745f5-7bd2-4cc9-bf0c-5758919e77b8,3754215,14,28,Tottenham Hotspur,Bamidele Alli,Shot,0.17279577,Goal,Open Play,Right Foot,Volley,Regular Play,107.3,38.6,120.0,38.7,0.6,1
7d69eae9-58c2-40b7-955a-5e655d9ce1c4,3754215,33,51,West Bromwich Albion,José Salomón Rondón Giménez,Shot,0.010218324,Blocked,Free Kick,Right Foot,Normal,From Free Kick,99.4,19.9,106.0,27.5,,0
ef61ad0f-2afb-485e-a273-a5eda22c294c,3754215,38,6,West Bromwich Albion,James McClean,Shot,0.21577045,Goal,Open Play,Head,Normal,From Throw In,113.9,37.2,120.0,38.8,2.2,1
4051c59f-7a8c-405f-9ef5-8bf5b6d06b26,3754215,46,10,Tottenham Hotspur,Christian Dannemann Eriksen,Shot,0.025410417,Off T,Open Play,Right Foot,Normal,Regular Play,91.9,46.6,120.0,43.2,6.0,0
2e6344ca-1d6d-446f-89c4-153a7e5bfac3,3754215,49,19,Tottenham Hotspur,Harry Kane,Shot,0.33100167,Blocked,Open Play,Right Foot,Half Volley,From Throw In,114.0,44.3,117.4,41.4,,0
2a8742aa-4d53-41b4-9776-fd357e2724b2,3754215,51,19,West Bromwich Albion,Craig Gardner,Shot,0.054736193,Blocked,Open Play,Head,Normal,Regular Play,107.2,36.6,108.8,37.0,,0
0882c4a4-91c1-4331-a1a7-52d06d5bd70c,3754215,51,20,West Bromwich Albion,Craig Gardner,Shot,0.05382325,Blocked,Open Play,Left Foot,Normal,Regular Play,108.6,35.5,109.6,36.1,,0
935566cd-8535-427d-890a-c0422cdf7e41,3754215,52,45,Tottenham Hotspur,Erik Lamela,Shot,0.050661143,Saved,Open Play,Head,Normal,From Corner,112.0,46.8,119.3,40.7,1.2,0
a6c20b2b-3e47-4777-ba5c-8e496fb6d71d,3754215,53,32,West Bromwich Albion,Jonathan Grant Evans,Shot,0.03026669,Blocked,Open Play,Right Foot,Half Volley,Regular Play,97.1,35.8,100.1,36.6,,0
7d3ed774-49aa-4b86-bcc6-28895ef42626,3754215,54,20,Tottenham Hotspur,Harry Kane,Shot,0.039989453,Blocked,Open Play,Right Foot,Normal,From Corner,102.1,51.0,104.9,49.3,,0
2d2102d5-c50a-4e17-91be-c3f4d272c591,3754215,56,21,Tottenham Hotspur,Mousa Sidi Yaya Dembélé,Shot,0.015019453,Off T,Open Play,Left Foot,Normal,Regular Play,96.2,30.5,120.0,22.4,1.2,0
40c1b10d-36a8-4024-bd58-588405b4e6aa,3754215,60,54,Tottenham Hotspur,Bamidele Alli,Shot,0.021506334,Blocked,Open Play,Right Foot,Normal,Regular Play,97.2,25.1,99.0,26.4,,0
378ec8ff-a297-4c9c-b159-ae54ec3540eb,3754215,63,2,West Bromwich Albion,Chris Brunt,Shot,0.008566612,Off T,Free Kick,Left Foot,Normal,From Free Kick,106.5,63.3,120.0,34.1,4.6,0
0ddb8ad0-3129-4427-bbc2-863de2dad57b,3754215,63,47,Tottenham Hotspur,Mousa Sidi Yaya Dembélé,Shot,0.03234311,Saved,Open Play,Left Foot,Normal,From Goal Kick,93.5,40.5,117.0,40.7,0.2,0
8c08f7f0-3d02-4e82-9a65-c200e138b801,3754215,69,35,West Bromwich Albion,James McClean,Shot,0.04389269,Saved,Open Play,Head,Normal,From Keeper,107.0,37.6,117.5,39.8,1.0,0
9328167e-3724-430b-9aa6-8ec5e37d640f,3754215,72,52,West Bromwich Albion,Jonas Olsson,Shot,0.33572862,Saved,Open Play,Left Foot,Half Volley,From Free Kick,115.0,42.4,117.5,41.5,1.6,0
53601d90-194f-44cc-9816-33fcf8abdc1a,3754215,77,51,West Bromwich Albion,José Salomón Rondón Giménez,Shot,0.034654833,Saved,Open Play,Right Foot,Normal,From Throw In,95.8,36.5,117.0,38.2,0.2,0
4930d0e7-2968-453f-a08b-5e416aae1d55,3754215,81,18,West Bromwich Albion,Craig Dawson,Shot,0.08339808,Off T,Open Play,Right Foot,Volley,From Free Kick,116.3,47.9,120.0,50.8,4.1,0
89fa1423-773b-42d5-88d3-66ecf4e632a1,3754215,92,20,West Bromwich Albion,José Salomón Rondón Giménez,Shot,0.003981525,Wayward,Open Play,Right Foot,Normal,Regular Play,54.4,46.8,118.2,80.0,,0
c2d7610b-49a6-4818-816f-72ef7d6744a3,3754216,1,52,Liverpool,Daniel Andre Sturridge,Shot,0.07641852,Saved,Open Play,Left Foot,Half Volley,Regular Play,103.1,51.9,115.3,43.2,1.0,0
9a283601-e8fc-4c32-976c-fcf1a3101fe5,3754216,2,57,Liverpool,Daniel Andre Sturridge,Shot,0.0738445,Blocked,Open Play,Left Foot,Normal,Regular Play,95.5,35.7,100.9,41.4,,0
8ef9cc12-d07a-4b13-8c43-f3dad7908cfd,3754216,5,51,AFC Bournemouth,Steve Cook,Shot,0.292903,Off T,Open Play,Head,Normal,From Corner,118.0,36.9,120.0,44.1,4.8,0
260cd1b9-ac53-4cd3-b1d7-f4550a36bfb8,3754216,6,59,Liverpool,Roberto Firmino Barbosa de Oliveira,Shot,0.026148083,Off T,Open Play,Right Foot,Half Volley,Regular Play,90.6,46.8,120.0,45.6,7.5,0
20b6254b-3515-4402-9e8a-e151ff5a0044,3754216,12,44,AFC Bournemouth,Matt Ritchie,Shot,0.010207811,Off T,Open Play,Left Foot,Normal,Regular Play,96.9,59.8,120.0,46.0,0.6,0
1d3582d5-487e-40d0-8c92-9aaa4cdea1eb,3754216,19,55,AFC Bournemouth,Tommy Elphick,Shot,0.09764435,Saved,Open Play,Head,Normal,From Free Kick,110.2,39.8,117.1,38.7,1.4,0
790130db-b1de-4e3e-85da-66557c85b64d,3754216,23,52,Liverpool,Oluwaseyi Babajide Ojo,Shot,0.06339765,Blocked,Open Play,Left Foot,Normal,From Free Kick,110.5,53.0,114.2,46.7,,0
68e45792-502f-4421-a9ec-18aaa4b28689,3754216,23,56,Liverpool,Connor Steven Randall,Shot,0.04482437,Blocked,Open Play,Right Foot,Normal,From Free Kick,104.5,52.5,112.6,46.0,,0
40531f47-6c4a-4c84-bda3-01eace924790,3754216,23,57,Liverpool,Connor Steven Randall,Shot,0.08176786,Saved,Open Play,Right Foot,Normal,From Free Kick,107.8,49.4,118.7,43.7,0.8,0
237e421f-8082-40b9-ac23-88ff12823cbe,3754216,26,3,Liverpool,Daniel Andre Sturridge,Shot,0.022671212,Blocked,Open Play,Left Foot,Normal,Regular Play,98.4,24.2,100.2,25.2,,0
0d75bc48-b450-4501-86d9-e0295121f845,3754216,32,16,AFC Bournemouth,Junior Stanislas,Shot,0.035006765,Blocked,Open Play,Right Foot,Normal,From Throw In,94.1,46.2,97.5,45.7,,0
98bae414-3bb3-4a9f-b6bb-5fc9ba07c02e,3754216,36,16,AFC Bournemouth,Matt Ritchie,Shot,0.011313045,Blocked,Open Play,Left Foot,Normal,Regular Play,87.6,50.2,90.1,49.6,,0
8d6af595-8ca3-4820-9f89-0bd5a40fd0e2,3754216,40,12,Liverpool,Daniel Andre Sturridge,Shot,0.19410653,Saved,Open Play,Left Foot,Normal,From Throw In,111.4,32.2,116.2,37.9,1.0,0
d978d88e-7015-4e7f-995e-ee56cf772fee,3754216,40,14,Liverpool,Roberto Firmino Barbosa de Oliveira,Shot,0.54880387,Goal,Open Play,Left Foot,Half Volley,From Throw In,114.7,42.1,120.0,41.4,2.0,1
f6799cf9-688b-417a-a3a3-b8a932a67ee6,3754216,41,42,AFC Bournemouth,Matt Ritchie,Shot,0.023340892,Blocked,Open Play,Left Foot,Half Volley,From Throw In,97.0,49.9,104.6,46.6,,0
a01f890a-fcab-4884-a4e9-ed2637722a53,3754216,44,9,Liverpool,Daniel Andre Sturridge,Shot,0.023776874,Off T,Open Play,Left Foot,Normal,From Throw In,90.6,30.1,120.0,35.7,5.3,0
fc3579ef-9fe7-4051-8d58-85cabe74368e,3754216,46,52,Liverpool,Daniel Andre Sturridge,Shot,0.088752955,Goal,Open Play,Head,Normal,From Free Kick,110.1,39.0,120.0,36.6,0.9,1
c61796df-a99a-4f8f-b6ad-3c54ef4bdd95,3754216,46,5,Liverpool,Roberto Firmino Barbosa de Oliveira,Shot,0.12226559,Off T,Open Play,Left Foot,Half Volley,From Corner,109.4,40.5,120.0,31.3,1.6,0
45f748bd-b769-4472-9906-0a9dc0a3c7d5,3754216,52,8,Liverpool,Daniel Andre Sturridge,Shot,0.18542194,Post,Open Play,Left Foot,Lob,From Counter,103.3,33.0,120.0,44.2,0.4,0
38f1868d-5f47-4951-9871-cf41c87291a9,3754216,54,55,Liverpool,Jordon Ibe,Shot,0.032457635,Off T,Open Play,Right Foot,Normal,From Throw In,97.9,28.0,120.0,47.6,7.0,0
ed01d4ca-ca20-487f-b362-b296243a20c0,3754216,58,0,Liverpool,Roberto Firmino Barbosa de Oliveira,Shot,0.030143712,Saved,Open Play,Right Foot,Normal,From Free Kick,103.5,23.9,116.6,39.5,0.9,0
7c147236-e8d8-4dc1-963e-76e5a8e067c5,3754216,62,33,AFC Bournemouth,Joshua King,Shot,0.052995723,Wayward,Open Play,Head,Normal,Regular Play,109.4,42.7,109.2,50.4,,0
11780d7e-5be2-453c-bbd1-a87663180660,3754216,64,41,AFC Bournemouth,Joshua King,Shot,0.12344594,Saved,Open Play,Left Foot,Normal,Regular Play,113.1,51.7,117.6,43.9,0.4,0
55af0fcd-fe0b-4882-acb8-0f2637bbab5e,3754216,67,41,AFC Bournemouth,Joshua King,Shot,0.11940639,Saved,Open Play,Right Foot,Normal,From Keeper,112.1,50.7,114.2,48.1,1.3,0
894d0ea6-9a66-403c-9746-779600cb3b80,3754216,68,13,AFC Bournemouth,Matt Ritchie,Shot,0.07108038,Off T,Open Play,Head,Normal,From Keeper,108.3,38.3,120.0,34.5,4.2,0
f9ef0e35-a9fe-414e-815b-80c9b488f16a,3754216,74,26,Liverpool,Daniel Andre Sturridge,Shot,0.004106566,Off T,Open Play,Left Foot,Lob,Regular Play,57.3,25.4,120.0,24.9,1.4,0
d21f5865-f354-45b8-9ee7-cb45407d4ba6,3754216,77,41,AFC Bournemouth,Joshua King,Shot,0.076347806,Blocked,Open Play,Right Foot,Volley,From Throw In,105.5,36.5,107.5,37.4,,0
0327c9ab-5370-45de-9dcf-8988c3a78dbe,3754216,77,43,AFC Bournemouth,Lewis Grabban,Shot,0.028909557,Saved,Open Play,Left Foot,Normal,From Throw In,96.9,51.1,117.2,43.2,0.4,0
8a3677f9-8b67-4583-9d18-fd491d948101,3754216,80,56,AFC Bournemouth,Lewis Grabban,Shot,0.02354585,Blocked,Open Play,Left Foot,Normal,From Throw In,90.9,50.8,95.5,49.4,,0
6d554180-9ed7-4531-bc99-9c741a76b7ff,3754216,81,17,AFC Bournemouth,Lewis Grabban,Shot,0.15629844,Saved,Open Play,Head,Normal,From Throw In,111.8,40.2,118.5,42.8,1.1,0
11e06b6b-e369-4c28-9d73-e2aa676208f4,3754216,82,4,Liverpool,Daniel Andre Sturridge,Shot,0.07265856,Post,Open Play,Left Foot,Normal,Regular Play,109.8,26.6,120.0,36.1,2.4,0
38ea88eb-a991-4e7c-ac20-59211981ca96,3754216,84,26,AFC Bournemouth,Joshua King,Shot,0.041838612,Blocked,Open Play,Right Foot,Normal,From Free Kick,96.9,36.3,102.3,37.2,,0
c2cdef19-20d0-48b5-a8eb-15ed317f4a7d,3754216,87,6,Liverpool,Daniel Andre Sturridge,Shot,0.11822842,Off T,Open Play,Right Foot,Normal,Regular Play,103.1,32.3,120.0,41.4,3.9,0
76f8cd34-0a29-4110-ba1a-81e5e2c04e71,3754216,90,4,Liverpool,Divock Okoth Origi,Shot,0.0069441632,Saved Off Target,Open Play,Right Foot,Normal,From Throw In,91.1,22.4,119.9,34.1,1.7,0
368e8f19-9042-4380-ba1b-5cdb6df0cdb4,3754216,92,42,AFC Bournemouth,Simon Francis,Shot,0.102079555,Wayward,Open Play,Head,Normal,From Corner,112.7,36.9,114.5,42.7,,0
dc883be5-b1d1-43f9-9b44-158dd58be06d,3754216,92,43,AFC Bournemouth,Callum Wilson,Shot,0.1646621,Blocked,Open Play,Head,Normal,From Corner,114.5,42.2,119.0,41.0,,0
8d1744e5-8cb3-4332-b9f8-ff3d04773375,3754216,92,55,AFC Bournemouth,Joshua King,Shot,0.077728115,Goal,Open Play,Right Foot,Half Volley,From Corner,103.5,33.3,120.0,36.5,0.8,1
5962a19b-abae-4899-add4-5e4b776ac937,3754216,93,54,AFC Bournemouth,Steve Cook,Shot,0.103296034,Off T,Open Play,Head,Normal,From Free Kick,112.2,39.8,120.0,42.7,3.8,0
7c292cc4-04ee-4f8a-ad96-9f8ad96aadfe,3754220,6,7,Crystal Palace,Yannick Bolasie Yala,Shot,0.43516845,Saved,Open Play,Right Foot,Normal,From Counter,108.5,41.3,110.2,41.2,0.6,0
490c7478-efe7-484e-8557-0eeb0aa8d7ca,3754220,8,55,Liverpool,Jordan Brian Henderson,Shot,0.040028013,Blocked,Open Play,Right Foot,Normal,From Keeper,100.6,50.3,111.2,45.5,,0
94366565-73d1-4377-881d-ccbf3870929f,3754220,9,57,Crystal Palace,Emmanuel Adebayor,Shot,0.010089925,Saved,Open Play,Right Foot,Normal,From Free Kick,103.7,19.9,118.7,35.9,0.5,0
89bb869b-1e25-4497-be1d-05bb6566219f,3754220,10,17,Crystal Palace,Emmanuel Adebayor,Shot,0.12176145,Post,Open Play,Head,Normal,From Throw In,114.9,35.1,120.0,36.5,2.9,0
850f9152-9b23-47cf-841e-0c4a212bb1ba,3754220,24,41,Crystal Palace,Yohan Cabaye,Shot,0.06723423,Off T,Open Play,Right Foot,Normal,From Counter,101.4,49.2,120.0,45.0,1.3,0
243a06e3-bd25-4a89-895f-8dad07f4a7d7,3754220,28,19,Crystal Palace,Damien Delaney,Shot,0.060084697,Off T,Open Play,Head,Normal,From Free Kick,113.4,31.7,120.0,29.9,5.9,0
ba100bb4-01bf-4524-bab9-061c0bb0d03d,3754220,29,5,Liverpool,Divock Okoth Origi,Shot,0.025660839,Off T,Open Play,Right Foot,Normal,From Goal Kick,99.2,23.0,120.0,43.1,3.7,0
3df86d32-d9c7-4437-bca4-aa8481d0f40b,3754220,32,24,Liverpool,James Philip Milner,Shot,0.07427613,Blocked,Free Kick,Right Foot,Normal,From Free Kick,97.7,48.0,107.6,46.1,,0
f81e4484-3764-45f5-a7bc-65295c2d8fbc,3754220,33,0,Liverpool,Dejan Lovren,Shot,0.05761456,Wayward,Open Play,Left Foot,Volley,From Corner,110.4,51.5,110.4,43.5,,0
e4b4f9e2-ab57-4516-b958-9077e21736b5,3754220,36,21,Crystal Palace,Scott Dann,Shot,0.043027453,Saved,Open Play,Head,Normal,From Free Kick,107.7,31.8,117.0,38.7,1.8,0
1d4cebc3-5cea-446a-9c3c-04a3bf970b00,3754220,42,40,Liverpool,Roberto Firmino Barbosa de Oliveira,Shot,0.02902851,Blocked,Open Play,Right Foot,Normal,Regular Play,107.8,25.1,109.3,27.0,,0
b94fd9cf-9fc8-4499-80b8-dff7c4accb78,3754220,44,56,Crystal Palace,Joel Ward,Shot,0.010682468,Wayward,Open Play,Right Foot,Half Volley,Regular Play,98.7,61.5,104.6,43.2,,0
eca67fdf-bffb-4a86-97ca-12656f91b936,3754220,44,57,Crystal Palace,Joe Ledley,Shot,0.10084522,Off T,Open Play,Right Foot,Volley,Regular Play,105.2,44.1,120.0,26.6,0.2,0
8930ce3c-0630-4b14-b668-97b2f6aa1238,3754220,47,46,Crystal Palace,Pape N''Diaye Souaré,Shot,0.036500927,Blocked,Open Play,Left Foot,Normal,From Corner,100.3,29.9,109.7,34.8,,0
1c74065b-4736-4c45-80f7-ed985400e464,3754220,47,48,Crystal Palace,Mile Jedinak,Shot,0.10541741,Blocked,Open Play,Right Foot,Normal,From Corner,112.6,30.0,114.0,32.7,,0
104a5fda-a096-4d2c-995f-777bd820b32c,3754220,47,50,Crystal Palace,Joe Ledley,Shot,0.06343489,Goal,Open Play,Left Foot,Normal,From Corner,102.3,43.3,120.0,43.0,0.2,1
4bf7df9b-9a1f-4627-8361-e3797604ef39,3754220,49,27,Liverpool,Divock Okoth Origi,Shot,0.10986434,Off T,Open Play,Right Foot,Volley,From Kick Off,115.4,47.4,120.0,48.9,4.0,0
d230e6fe-98d9-4238-81f8-448356e6dac7,3754220,51,25,Crystal Palace,Mile Jedinak,Shot,0.026667405,Wayward,Open Play,Head,Normal,From Corner,107.2,43.0,115.1,37.2,,0
ee6cb601-2edc-40d8-a986-2fa5c7cce1d1,3754220,54,18,Liverpool,Divock Okoth Origi,Shot,0.02214888,Blocked,Open Play,Left Foot,Normal,Regular Play,93.5,51.3,101.9,48.9,,0
